,EmployeeID,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EmployeeCount,Gender,JobLevel,JobRole,MaritalStatus,MonthlyIncome,NumCompaniesWorked,Over18,PercentSalaryHike,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,JobInvolvement,PerformanceRating,MeanWorkingTime
786,787,1.0,3.0,2.0,49,No,Travel_Rarely,Research & Development,7,3,Life Sciences,1,Male,3,Laboratory Technician,Married,53240,2.0,Y,19,8,0,20.0,2,3,1,2,1,3,6.783873905025278
787,788,3.0,3.0,4.0,40,No,Travel_Rarely,Research & Development,2,4,Life Sciences,1,Male,3,Laboratory Technician,Divorced,167520,2.0,Y,18,8,1,8.0,3,3,1,2,3,3,6.513810185185
788,789,4.0,2.0,2.0,44,No,Travel_Rarely,Research & Development,5,1,Other,1,Male,3,Research Scientist,Single,52280,1.0,Y,13,8,0,6.0,2,5,1,3,4,3,6.923727231329444
789,790,4.0,1.0,3.0,33,No,Travel_Frequently,Human Resources,10,3,Medical,1,Female,2,Sales Executive,Married,27000,0.0,Y,14,8,3,5.0,2,4,0,3,3,3,7.288434873949444
790,791,4.0,1.0,3.0,34,No,Travel_Rarely,Research & Development,10,4,Life Sciences,1,Female,1,Sales Representative,Single,192460,3.0,Y,15,8,1,15.0,5,13,3,12,3,3,6.880241290018611
791,792,4.0,3.0,2.0,30,No,Travel_Rarely,Sales,1,2,Technical Degree,1,Male,1,Laboratory Technician,Married,25060,8.0,Y,22,8,0,4.0,3,2,2,2,3,4,6.058786610878611
792,793,1.0,4.0,3.0,42,No,Travel_Frequently,Research & Development,8,4,Medical,1,Female,1,Sales Executive,Single,60620,1.0,Y,22,8,2,12.0,2,12,5,8,3,4,7.300039158100556
793,794,1.0,3.0,2.0,44,No,Travel_Frequently,Research & Development,5,3,Life Sciences,1,Female,5,Manufacturing Director,Married,43820,7.0,Y,16,8,2,11.0,2,1,0,0,3,3,7.579750712250555
794,795,3.0,3.0,2.0,30,No,Non-Travel,Research & Development,8,3,Life Sciences,1,Male,1,Manufacturing Director,Divorced,21430,1.0,Y,17,8,1,1.0,2,1,0,0,3,3,6.094781400966111
795,796,2.0,3.0,2.0,57,No,Travel_Rarely,Sales,2,1,Life Sciences,1,Male,3,Research Scientist,Married,61620,0.0,Y,14,8,0,13.0,5,12,2,8,2,3,7.580286231883889
796,797,3.0,2.0,3.0,49,No,Travel_Rarely,Research & Development,7,3,Technical Degree,1,Female,2,Sales Executive,Divorced,50940,3.0,Y,15,8,0,29.0,5,8,0,7,3,3,6.893671139359444
797,798,2.0,1.0,2.0,34,No,Travel_Frequently,Research & Development,2,4,Medical,1,Female,2,Sales Representative,Divorced,68770,7.0,Y,20,8,0,16.0,3,14,6,9,3,4,6.305397865113889
798,799,1.0,3.0,4.0,28,Yes,Travel_Frequently,Research & Development,2,3,Medical,1,Male,1,Research Scientist,Married,22740,3.0,Y,20,8,1,5.0,5,3,1,2,3,4,6.5380282331511115
799,800,1.0,2.0,1.0,29,Yes,Travel_Frequently,Research & Development,28,3,Medical,1,Female,5,Research Scientist,Single,44340,,Y,17,8,3,7.0,1,5,0,0,3,3,7.796020804755278
800,801,1.0,2.0,4.0,34,Yes,Travel_Rarely,Research & Development,7,1,Medical,1,Male,1,Research Scientist,Single,62880,0.0,Y,15,8,1,16.0,2,15,10,10,3,3,8.51282369146
801,802,4.0,3.0,3.0,35,No,Travel_Rarely,Sales,7,4,Other,1,Female,4,Healthcare Representative,Married,25530,1.0,Y,14,8,1,1.0,4,1,0,0,2,3,6.602291972589167
802,803,2.0,1.0,2.0,24,Yes,Travel_Frequently,Sales,3,3,Life Sciences,1,Male,2,Research Scientist,Single,76540,2.0,Y,17,8,1,4.0,3,0,0,0,2,3,8.521810920362222
803,804,4.0,2.0,3.0,24,No,Non-Travel,Research & Development,10,3,Life Sciences,1,Female,2,Manager,Married,51600,1.0,Y,17,8,1,1.0,3,1,0,0,1,3,7.350506741050555
804,805,2.0,3.0,2.0,44,No,Travel_Frequently,Research & Development,5,2,Medical,1,Female,2,Research Scientist,Single,171590,5.0,Y,22,8,1,16.0,1,2,2,2,2,4,10.292641746684723
805,806,3.0,3.0,3.0,29,No,Travel_Rarely,Sales,10,2,Life Sciences,1,Female,1,Sales Executive,Divorced,128080,1.0,Y,13,8,0,10.0,6,10,0,4,3,3,7.030190900777222
806,807,3.0,3.0,4.0,30,No,Travel_Rarely,Research & Development,1,2,Life Sciences,1,Male,3,Sales Executive,Divorced,102210,0.0,Y,19,8,1,6.0,2,5,1,3,3,3,6.1014967860422225
807,808,4.0,3.0,3.0,55,No,Travel_Rarely,Sales,20,3,Marketing,1,Male,2,Research Scientist,Married,47790,0.0,Y,14,8,1,4.0,6,3,1,2,3,3,10.691157210401666
808,809,1.0,2.0,3.0,33,No,Travel_Rarely,Research & Development,7,2,Life Sciences,1,Male,2,Research Scientist,Married,37370,8.0,Y,22,8,2,8.0,2,5,0,2,3,4,7.898539389799445
809,810,3.0,3.0,2.0,47,No,Travel_Rarely,Research & Development,8,4,Medical,1,Female,2,Sales Representative,Married,23660,3.0,Y,17,8,0,11.0,5,5,1,2,2,3,10.849712962962778
810,811,3.0,1.0,2.0,28,Yes,Travel_Frequently,Sales,1,3,Marketing,1,Male,2,Laboratory Technician,Single,17060,7.0,Y,12,8,0,8.0,3,0,0,0,3,3,7.588862704917778
811,812,1.0,3.0,1.0,28,No,Travel_Rarely,Sales,8,4,Marketing,1,Male,1,Laboratory Technician,Divorced,163070,1.0,Y,16,8,0,1.0,3,1,0,0,2,3,6.122644675925834
812,813,3.0,1.0,3.0,28,No,Travel_Frequently,Research & Development,9,3,Life Sciences,1,Female,2,Sales Executive,Single,59330,0.0,Y,11,8,0,5.0,3,4,1,3,3,3,6.962416789035555
813,814,3.0,1.0,3.0,49,No,Travel_Rarely,Research & Development,5,4,Life Sciences,1,Female,1,Research Scientist,Married,34240,4.0,Y,11,8,0,10.0,3,3,1,2,3,3,6.400011921792777
814,815,4.0,2.0,3.0,29,No,Travel_Frequently,Research & Development,8,1,Medical,1,Male,1,Research Scientist,Married,40370,0.0,Y,14,8,0,4.0,2,3,0,2,1,3,7.121506147540833
815,816,3.0,2.0,2.0,28,No,Travel_Rarely,Research & Development,5,1,Technical Degree,1,Male,2,Laboratory Technician,Married,25590,1.0,Y,11,8,0,8.0,3,8,1,7,2,3,5.973506038647222
816,817,4.0,3.0,3.0,33,No,Travel_Rarely,Research & Development,15,4,Life Sciences,1,Female,1,Sales Executive,Single,62010,2.0,Y,15,8,3,14.0,2,0,0,0,2,3,8.459304954304722
817,818,3.0,4.0,4.0,32,No,Travel_Rarely,Research & Development,7,3,Life Sciences,1,Female,3,Laboratory Technician,Single,44030,2.0,Y,20,8,0,10.0,3,5,0,0,2,4,7.424210832170833
818,819,2.0,4.0,3.0,54,No,Travel_Frequently,Sales,10,3,Life Sciences,1,Female,4,Research Scientist,Divorced,37610,3.0,Y,12,8,0,26.0,3,14,1,12,2,3,7.000416666666666
819,820,1.0,1.0,1.0,29,Yes,Travel_Rarely,Research & Development,5,3,Life Sciences,1,Female,2,Research Scientist,Single,109340,6.0,Y,17,8,2,11.0,2,9,0,7,3,3,6.523200783771111
820,821,4.0,1.0,4.0,44,No,Travel_Rarely,Sales,26,1,Marketing,1,Male,1,Sales Representative,Married,107610,3.0,Y,11,8,1,24.0,5,20,14,17,2,3,7.881761280931389
821,822,2.0,2.0,3.0,39,No,Travel_Rarely,Sales,6,1,Technical Degree,1,Female,2,Laboratory Technician,Single,51750,4.0,Y,17,8,1,9.0,2,2,2,2,4,3,7.125110867446389
822,823,3.0,2.0,4.0,46,No,Travel_Rarely,Research & Development,4,2,Life Sciences,1,Male,3,Manufacturing Director,Married,138260,8.0,Y,11,8,0,23.0,1,13,5,1,2,3,7.0235442600275
823,824,4.0,2.0,1.0,35,No,Travel_Rarely,Research & Development,23,4,Life Sciences,1,Male,2,Research Scientist,Single,63340,1.0,Y,14,8,0,11.0,2,11,3,3,4,3,6.2037688015525
824,825,1.0,3.0,3.0,23,No,Travel_Rarely,Research & Development,2,4,Medical,1,Female,2,Manager,Single,49360,0.0,Y,19,8,1,5.0,2,4,1,2,2,3,7.709598765431944
825,826,4.0,1.0,1.0,40,Yes,Travel_Rarely,Research & Development,2,3,Medical,1,Male,2,Research Director,Single,47750,3.0,Y,15,8,1,15.0,3,5,1,0,4,3,7.620850241545833
826,827,4.0,3.0,3.0,34,No,Travel_Rarely,Human Resources,2,3,Human Resources,1,Male,2,Manufacturing Director,Married,28180,1.0,Y,13,8,1,10.0,2,10,8,6,3,3,10.289966761633334
827,828,4.0,3.0,1.0,31,Yes,Travel_Frequently,Research & Development,29,3,Life Sciences,1,Female,2,Healthcare Representative,Single,25150,1.0,Y,14,8,0,7.0,3,7,7,7,2,3,6.364603864734167
828,829,3.0,4.0,3.0,50,No,Travel_Frequently,Research & Development,6,3,Medical,1,Male,1,Manager,Single,23420,1.0,Y,12,8,1,32.0,2,32,13,9,2,3,9.983714689265279
829,830,2.0,3.0,3.0,34,No,Travel_Rarely,Sales,25,5,Marketing,1,Female,1,Research Scientist,Married,41940,0.0,Y,17,8,2,12.0,3,11,5,7,3,3,10.494251676245
830,831,3.0,2.0,3.0,42,No,Travel_Rarely,Research & Development,1,3,Life Sciences,1,Female,1,Manufacturing Director,Married,106850,4.0,Y,11,8,3,4.0,2,1,0,0,3,3,6.595753472222222
831,832,1.0,4.0,3.0,37,No,Travel_Rarely,Research & Development,2,2,Medical,1,Male,1,Research Scientist,Married,20220,1.0,Y,12,8,0,10.0,1,10,3,7,3,3,8.006495911495833
832,833,3.0,1.0,3.0,29,No,Travel_Rarely,Research & Development,1,3,Medical,1,Female,1,Manager,Married,23140,3.0,Y,13,8,0,9.0,5,7,0,7,4,3,6.202246732026111
833,834,4.0,2.0,3.0,33,No,Travel_Rarely,Research & Development,1,1,Life Sciences,1,Male,1,Research Scientist,Single,42560,1.0,Y,13,8,3,5.0,1,5,0,2,3,3,7.208550309966389
834,835,4.0,4.0,3.0,45,No,Travel_Rarely,Sales,3,3,Life Sciences,1,Male,3,Laboratory Technician,Married,35800,4.0,Y,20,8,1,8.0,1,5,0,3,2,4,6.044753602975278
835,836,4.0,4.0,1.0,42,No,Travel_Frequently,Human Resources,1,4,Technical Degree,1,Male,2,Manufacturing Director,Married,31620,2.0,Y,17,8,2,24.0,1,20,13,9,3,3,8.067896174863334
836,837,1.0,1.0,4.0,40,No,Travel_Rarely,Sales,10,1,Life Sciences,1,Female,1,Manufacturing Director,Married,65240,0.0,Y,13,8,1,9.0,2,8,7,1,4,3,6.323114997713611
837,838,2.0,3.0,3.0,33,No,Travel_Rarely,Research & Development,9,3,Medical,1,Female,2,Manufacturing Director,Married,28990,1.0,Y,17,8,0,15.0,3,15,5,7,2,3,10.617287649219444
838,839,3.0,4.0,3.0,40,No,Travel_Rarely,Sales,5,5,Life Sciences,1,Male,1,Manufacturing Director,Single,52310,1.0,Y,12,8,2,21.0,4,21,7,7,3,3,8.432153916211112
839,840,3.0,1.0,3.0,24,No,Travel_Rarely,Sales,10,2,Marketing,1,Male,1,Manufacturing Director,Divorced,23560,0.0,Y,13,8,0,2.0,5,1,0,0,3,3,6.096182277318611
840,841,4.0,4.0,3.0,40,No,Non-Travel,Research & Development,7,3,Medical,1,Male,1,Research Scientist,Divorced,28000,3.0,Y,12,8,2,8.0,0,2,2,2,2,3,8.382793847566388
841,842,1.0,2.0,3.0,45,No,Travel_Rarely,Research & Development,4,3,Medical,1,Female,3,Laboratory Technician,Divorced,118360,1.0,Y,22,8,0,10.0,2,10,7,7,4,4,6.594626113455
842,843,2.0,3.0,3.0,35,No,Travel_Rarely,Research & Development,10,1,Life Sciences,1,Male,1,Healthcare Representative,Married,109030,0.0,Y,11,8,0,6.0,3,5,4,2,4,3,7.772340756704722
843,844,4.0,2.0,3.0,32,No,Travel_Rarely,Research & Development,22,4,Medical,1,Male,1,Sales Executive,Married,29730,3.0,Y,22,8,0,12.0,0,7,2,5,4,4,7.274289995389444
844,845,3.0,4.0,2.0,36,No,Travel_Rarely,Sales,9,3,Marketing,1,Female,4,Research Scientist,Single,142750,3.0,Y,18,8,1,7.0,5,3,1,2,2,3,9.089532103825
845,846,3.0,3.0,3.0,48,No,Travel_Rarely,Research & Development,12,4,Medical,1,Male,1,Laboratory Technician,Divorced,55620,8.0,Y,13,8,1,18.0,2,8,7,7,3,3,7.8596507266758335
846,847,,3.0,2.0,29,No,Travel_Rarely,Research & Development,23,4,Life Sciences,1,Female,2,Healthcare Representative,Married,45370,6.0,Y,18,8,1,5.0,5,1,0,0,4,3,7.7590975103733335
847,848,1.0,1.0,1.0,33,No,Travel_Rarely,Research & Development,9,1,Medical,1,Male,1,Healthcare Representative,Married,76420,2.0,Y,20,8,1,8.0,2,2,2,2,2,4,7.1087761158594445
848,849,2.0,1.0,3.0,30,Yes,Travel_Rarely,Research & Development,1,3,Other,1,Male,3,Sales Executive,Married,179240,1.0,Y,13,8,2,10.0,2,10,6,7,3,3,7.376322173701944
849,850,3.0,3.0,3.0,38,No,Travel_Frequently,Sales,9,3,Marketing,1,Male,1,Manufacturing Director,Married,52040,3.0,Y,13,8,1,10.0,2,6,1,2,3,3,6.928822640632222
850,851,4.0,1.0,3.0,35,No,Travel_Rarely,Sales,7,2,Life Sciences,1,Male,1,Sales Executive,Single,22770,1.0,Y,12,8,1,3.0,2,3,1,2,3,3,6.808158014571944
851,852,3.0,2.0,3.0,30,No,Travel_Rarely,Research & Development,14,3,Technical Degree,1,Male,5,Research Director,Married,27950,3.0,Y,13,8,0,9.0,4,4,1,3,3,3,6.500898903195
852,853,1.0,1.0,3.0,35,Yes,Travel_Rarely,Research & Development,2,3,Medical,1,Female,1,Research Scientist,Divorced,25320,1.0,Y,13,8,0,1.0,2,1,0,0,1,3,9.684859913793055
853,854,3.0,4.0,3.0,53,Yes,Travel_Rarely,Research & Development,19,3,Life Sciences,1,Male,2,Manager,Married,25590,0.0,Y,25,8,0,34.0,2,33,1,9,3,4,6.508081739526389
854,855,3.0,2.0,3.0,38,Yes,Travel_Rarely,Research & Development,2,3,Medical,1,Female,3,Sales Executive,Married,49080,4.0,Y,19,8,1,7.0,3,5,1,4,2,3,7.600153177869167
855,856,4.0,1.0,2.0,32,No,Non-Travel,Research & Development,10,4,Life Sciences,1,Female,5,Research Scientist,Married,23800,4.0,Y,13,8,0,9.0,5,6,1,2,3,3,7.381282051281945
856,857,3.0,1.0,2.0,48,No,Travel_Rarely,Research & Development,2,5,Life Sciences,1,Male,1,Sales Executive,Married,47650,8.0,Y,12,8,1,10.0,4,8,7,6,3,3,7.1120055076627775
857,858,1.0,4.0,1.0,34,No,Travel_Rarely,Research & Development,3,3,Life Sciences,1,Male,2,Sales Executive,Single,20440,1.0,Y,11,8,0,1.0,2,1,0,0,3,3,7.422164109716389
858,859,3.0,4.0,3.0,55,No,Travel_Rarely,Research & Development,11,1,Medical,1,Female,1,Laboratory Technician,Married,26930,1.0,Y,18,8,0,36.0,6,36,2,13,2,3,6.372202041785278
859,860,2.0,,2.0,34,No,Travel_Rarely,Research & Development,2,2,Life Sciences,1,Male,2,Research Scientist,Married,65860,9.0,Y,18,8,1,9.0,3,2,2,1,3,3,6.13399122807
860,861,1.0,4.0,3.0,26,No,Travel_Rarely,Research & Development,4,3,Life Sciences,1,Male,1,Research Director,Married,32940,1.0,Y,11,8,0,1.0,6,1,0,0,3,3,7.301570199906944
861,862,3.0,2.0,,38,No,Travel_Rarely,Sales,14,2,Marketing,1,Female,1,Sales Executive,Married,41710,0.0,Y,23,8,0,10.0,4,9,7,7,4,4,7.006115819208889
862,863,2.0,2.0,4.0,38,No,Travel_Rarely,Research & Development,2,3,Life Sciences,1,Female,1,Manufacturing Director,Single,27780,2.0,Y,13,8,0,8.0,5,3,1,2,2,3,7.245010775861944
863,864,2.0,3.0,3.0,36,No,Travel_Rarely,Human Resources,1,3,Human Resources,1,Male,1,Research Scientist,Single,23770,6.0,Y,13,8,2,15.0,3,1,0,0,3,3,7.427548100048056
864,865,2.0,1.0,3.0,29,No,Travel_Rarely,Research & Development,10,3,Life Sciences,1,Male,1,Sales Representative,Single,24040,1.0,Y,17,8,0,10.0,3,10,1,5,2,3,8.108851383028334
865,866,1.0,3.0,3.0,35,No,Travel_Rarely,Sales,12,2,Life Sciences,1,Female,2,Sales Executive,Single,23180,3.0,Y,19,8,0,10.0,4,5,0,4,4,3,9.299442007797222
866,867,4.0,3.0,3.0,39,No,Travel_Rarely,Sales,2,2,Medical,1,Female,1,Sales Executive,Married,20080,2.0,Y,12,8,0,11.0,3,7,7,6,3,3,7.768857142856945
867,868,1.0,4.0,4.0,29,No,Travel_Frequently,Research & Development,5,1,Medical,1,Female,1,Research Scientist,Divorced,62440,1.0,Y,22,8,0,6.0,3,6,1,3,3,4,6.832889123300278
868,869,3.0,3.0,3.0,50,No,Travel_Rarely,Research & Development,4,2,Medical,1,Female,1,Laboratory Technician,Married,27990,4.0,Y,12,8,1,27.0,0,1,0,0,1,3,9.387326388888889
869,870,4.0,3.0,3.0,23,No,Travel_Rarely,Research & Development,7,2,Life Sciences,1,Female,3,Manager,Married,105520,2.0,Y,11,8,0,4.0,2,2,2,2,3,3,6.6640428240738885
870,871,1.0,1.0,3.0,36,No,Travel_Frequently,Sales,21,3,Life Sciences,1,Male,2,Human Resources,Married,23290,3.0,Y,15,8,0,9.0,2,3,0,2,3,3,9.216660756501112
871,872,4.0,4.0,3.0,42,No,Travel_Rarely,Research & Development,8,2,Life Sciences,1,Female,5,Manager,Single,40140,8.0,Y,13,8,1,24.0,3,1,0,1,3,3,5.9968987197072225
872,873,2.0,3.0,2.0,35,No,Travel_Rarely,Sales,4,3,Medical,1,Female,2,Laboratory Technician,Married,74030,1.0,Y,12,8,1,10.0,4,10,6,8,3,3,6.391757741347778
873,874,4.0,3.0,2.0,34,No,Travel_Frequently,Research & Development,25,1,Life Sciences,1,Female,1,Manager,Married,22590,1.0,Y,14,8,0,8.0,2,8,7,7,3,3,5.995439415708611
874,875,4.0,1.0,3.0,40,No,Travel_Rarely,Research & Development,1,4,Life Sciences,1,Male,2,Laboratory Technician,Married,69320,1.0,Y,13,8,0,5.0,5,5,1,2,3,3,6.491637115839167
875,876,4.0,2.0,3.0,43,No,Travel_Rarely,Research & Development,1,1,Other,1,Male,1,Manager,Divorced,46780,5.0,Y,25,8,1,8.0,0,6,0,2,4,4,7.0305677387913885
876,877,3.0,4.0,2.0,35,No,Travel_Rarely,Sales,6,3,Marketing,1,Female,3,Sales Representative,Married,135820,1.0,Y,17,8,1,1.0,3,1,0,1,2,3,7.320544825941667
877,878,4.0,1.0,1.0,46,No,Travel_Rarely,Research & Development,12,4,Technical Degree,1,Male,1,Laboratory Technician,Single,23320,1.0,Y,11,8,0,27.0,2,26,0,12,3,3,6.599134393729722
878,879,3.0,2.0,3.0,28,Yes,Travel_Rarely,Human Resources,1,3,Medical,1,Female,2,Laboratory Technician,Married,24130,1.0,Y,16,8,1,1.0,2,1,0,0,3,3,8.417341772151667
879,880,2.0,3.0,2.0,22,No,Non-Travel,Sales,17,2,Marketing,1,Male,3,Sales Executive,Married,97050,1.0,Y,18,8,2,4.0,3,4,1,3,2,3,8.882230426628889
880,881,2.0,3.0,3.0,50,No,Travel_Frequently,Research & Development,3,3,Other,1,Male,2,Research Scientist,Married,42940,2.0,Y,20,8,0,32.0,2,30,12,13,2,4,9.425232053040556
881,882,2.0,4.0,3.0,32,No,Travel_Rarely,Research & Development,3,2,Life Sciences,1,Male,3,Research Scientist,Married,47210,3.0,Y,14,8,1,6.0,3,3,0,2,3,3,6.344614463601389
882,883,2.0,4.0,2.0,44,No,Travel_Rarely,Research & Development,10,3,Technical Degree,1,Male,3,Manager,Divorced,25190,0.0,Y,21,8,2,23.0,2,22,1,10,3,4,8.780374942843888
883,884,2.0,2.0,2.0,30,No,Travel_Rarely,Research & Development,4,3,Medical,1,Female,1,Research Director,Married,21210,1.0,Y,13,8,1,6.0,2,6,1,1,3,3,6.562242489270278
884,885,3.0,1.0,3.0,45,No,Travel_Rarely,Sales,29,2,Technical Degree,1,Female,2,Research Scientist,Single,29730,1.0,Y,12,8,0,10.0,2,10,1,4,3,3,8.875014679313333
885,886,1.0,1.0,3.0,45,No,Non-Travel,Sales,2,4,Life Sciences,1,Male,2,Manufacturing Director,Married,58550,1.0,Y,14,8,1,10.0,3,10,4,5,2,3,7.908878159275
886,887,4.0,1.0,3.0,31,No,Travel_Frequently,Research & Development,7,3,Medical,1,Male,2,Research Scientist,Single,36170,7.0,Y,21,8,1,10.0,5,5,0,3,3,4,7.144681688125833
887,888,3.0,3.0,3.0,36,No,Travel_Rarely,Research & Development,18,1,Medical,1,Male,2,Manufacturing Director,Married,67250,9.0,Y,17,8,1,7.0,3,3,1,1,3,3,10.916893424036111
888,889,3.0,4.0,3.0,34,No,Travel_Frequently,Sales,28,4,Marketing,1,Male,5,Manufacturing Director,Divorced,103250,1.0,Y,11,8,1,9.0,3,9,7,2,2,3,6.102161785216111
889,890,3.0,1.0,2.0,49,No,Travel_Rarely,Research & Development,1,4,Life Sciences,1,Male,3,Healthcare Representative,Married,69490,1.0,Y,14,8,1,10.0,2,9,1,4,3,3,7.295703161320278
890,891,2.0,1.0,3.0,39,No,Travel_Rarely,Research & Development,6,2,Life Sciences,1,Male,3,Research Scientist,Married,106090,2.0,Y,17,8,1,10.0,2,7,7,7,3,3,6.567342995168889
891,892,4.0,1.0,3.0,27,No,Travel_Rarely,Research & Development,2,1,Life Sciences,1,Male,4,Research Scientist,Divorced,44470,1.0,Y,13,8,0,7.0,4,7,0,7,3,3,6.0904698216733335
892,893,2.0,1.0,3.0,35,No,Travel_Rarely,Research & Development,2,3,Medical,1,Female,2,Sales Executive,Married,21570,1.0,Y,25,8,0,16.0,1,16,1,10,2,4,7.6031040189125
893,894,2.0,1.0,2.0,28,No,Travel_Rarely,Research & Development,23,3,Life Sciences,1,Male,3,Manufacturing Director,Divorced,46010,0.0,Y,15,8,2,6.0,2,5,0,0,3,3,7.38428125
894,895,3.0,4.0,3.0,21,No,Travel_Rarely,Research & Development,3,1,Life Sciences,1,Female,1,Laboratory Technician,Single,170990,1.0,Y,14,8,1,3.0,2,2,2,2,3,3,7.880823877068333
895,896,2.0,4.0,4.0,18,Yes,Travel_Frequently,Research & Development,3,5,Medical,1,Male,1,Research Director,Single,24790,1.0,Y,12,8,1,0.0,2,0,0,0,2,3,8.397640603566389
896,897,4.0,3.0,3.0,47,No,Travel_Rarely,Research & Development,25,4,Medical,1,Male,2,Research Scientist,Married,148520,3.0,Y,19,8,3,27.0,3,5,1,0,2,3,6.0397417355369445
897,898,3.0,3.0,3.0,39,No,Travel_Rarely,Sales,2,4,Life Sciences,1,Male,1,Laboratory Technician,Divorced,72640,0.0,Y,17,8,0,11.0,5,10,0,7,3,3,6.870003687315555
898,899,1.0,3.0,3.0,40,No,Travel_Rarely,Research & Development,22,1,Life Sciences,1,Male,1,Laboratory Technician,Married,56660,1.0,Y,14,8,1,18.0,2,18,14,12,3,3,7.586946859903334
899,900,3.0,3.0,3.0,35,No,Non-Travel,Research & Development,29,3,Medical,1,Female,2,Sales Executive,Married,78230,1.0,Y,13,8,1,15.0,3,14,2,9,3,3,6.191809178743889
900,901,3.0,3.0,2.0,37,No,Travel_Rarely,Research & Development,29,4,Technical Degree,1,Male,1,Laboratory Technician,Married,78800,3.0,Y,12,8,1,9.0,2,4,0,2,4,3,7.993996978149444
901,902,1.0,3.0,1.0,39,No,Travel_Frequently,Research & Development,2,3,Technical Degree,1,Female,2,Manager,Single,131940,0.0,Y,11,8,0,10.0,2,9,3,8,3,3,6.660409482758611
902,903,4.0,4.0,3.0,45,No,Travel_Rarely,Research & Development,28,3,Life Sciences,1,Female,2,Laboratory Technician,Divorced,50670,1.0,Y,11,8,2,10.0,3,10,3,9,2,3,7.317151056014445
903,904,4.0,3.0,4.0,38,No,Travel_Rarely,Research & Development,2,4,Life Sciences,1,Female,3,Sales Executive,Married,50790,3.0,Y,11,8,0,10.0,3,5,0,2,3,3,9.588505007153056
904,905,4.0,1.0,3.0,35,Yes,Travel_Rarely,Research & Development,2,3,Life Sciences,1,Male,3,Healthcare Representative,Married,23210,9.0,Y,12,8,1,15.0,0,13,6,0,3,3,5.966612268518333
905,906,2.0,2.0,1.0,37,No,Travel_Rarely,Research & Development,22,3,Life Sciences,1,Female,2,Healthcare Representative,Married,174440,1.0,Y,14,8,0,8.0,4,8,7,7,3,3,7.942092352092223
906,907,3.0,4.0,2.0,40,No,Travel_Rarely,Research & Development,8,3,Technical Degree,1,Female,2,Healthcare Representative,Single,24040,6.0,Y,17,8,0,18.0,2,4,3,3,2,3,9.179383101851666
907,908,1.0,4.0,3.0,44,No,Travel_Frequently,Sales,2,2,Marketing,1,Male,1,Laboratory Technician,Married,34520,4.0,Y,11,8,1,14.0,2,10,0,2,2,3,8.593498563218333
908,909,3.0,4.0,3.0,48,No,Travel_Frequently,Sales,10,4,Marketing,1,Female,3,Manager,Married,22700,2.0,Y,14,8,3,23.0,2,2,2,2,3,3,7.111725146198611
909,910,,4.0,2.0,35,Yes,Travel_Rarely,Research & Development,9,3,Life Sciences,1,Male,2,Manager,Divorced,173990,6.0,Y,12,8,0,7.0,3,2,2,2,1,3,10.69871586629
910,911,1.0,4.0,3.0,24,No,Travel_Frequently,Research & Development,15,3,Life Sciences,1,Male,2,Research Scientist,Single,54880,1.0,Y,22,8,1,6.0,6,6,1,3,3,4,8.687724314272222
911,912,2.0,3.0,3.0,27,No,Travel_Rarely,Sales,10,4,Life Sciences,1,Male,3,Sales Executive,Married,194190,7.0,Y,14,8,1,5.0,2,3,0,2,1,3,7.170411835748611
912,913,4.0,4.0,2.0,27,No,Travel_Frequently,Research & Development,7,3,Life Sciences,1,Male,1,Research Scientist,Single,28110,2.0,Y,20,8,0,6.0,3,4,1,2,3,4,6.410121170553055
913,914,1.0,1.0,1.0,40,Yes,Travel_Rarely,Sales,16,4,Marketing,1,Male,1,Research Director,Single,36330,3.0,Y,16,8,2,10.0,0,4,0,3,3,3,10.486748633879722
914,915,3.0,3.0,3.0,29,No,Travel_Rarely,Research & Development,20,1,Medical,1,Female,2,Manager,Single,41630,9.0,Y,15,8,1,8.0,4,5,1,4,2,3,7.294751773049445
915,916,2.0,1.0,3.0,36,No,Travel_Rarely,Research & Development,23,3,Life Sciences,1,Female,3,Sales Executive,Married,21320,4.0,Y,20,8,0,9.0,1,3,0,2,2,4,7.8817024320455555
916,917,4.0,3.0,3.0,25,No,Travel_Frequently,Sales,5,1,Marketing,1,Male,4,Manufacturing Director,Divorced,139730,1.0,Y,14,8,0,7.0,3,7,0,7,2,3,6.098032904148611
917,918,4.0,2.0,3.0,39,No,Travel_Rarely,Sales,10,3,Marketing,1,Female,2,Research Director,Married,26840,4.0,Y,12,8,0,7.0,2,5,1,0,3,3,6.773751788268889
918,919,1.0,2.0,3.0,49,No,Travel_Rarely,Sales,4,2,Life Sciences,1,Male,2,Research Director,Married,108450,3.0,Y,24,8,0,27.0,4,4,1,2,2,4,7.8009693165966665
919,920,4.0,1.0,3.0,50,No,Travel_Rarely,Research & Development,2,2,Medical,1,Male,3,Sales Executive,Divorced,43770,5.0,Y,12,8,1,19.0,2,14,1,11,2,3,7.78853125
920,921,3.0,3.0,3.0,20,No,Travel_Rarely,Research & Development,18,4,Medical,1,Female,2,Sales Executive,Single,37430,1.0,Y,13,8,1,2.0,2,2,2,2,3,3,6.625714115402777
